variant_id,rsid,old_class,new_class,total_publications,citations_causing_change,change_significance,pubs_before_change,pubs_after_change,recent_publication_surge,mean_impact_factor,max_impact_factor,high_impact_count,unique_journals
136538,34545365,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,19.966666666666665,102.0,3,6
136539,80358144,Conflicting interpretations,Likely benign,12,6,1.5,10,2,1,7.425,16.9,2,11
136540,149867679,Conflicting interpretations,Likely benign,7,2,1.5,4,3,0,20.985714285714288,102.0,2,3
136541,533802049,Conflicting interpretations,Benign,10,7,2.5,9,1,1,10.03,24.9,4,7
136542,369373293,Conflicting interpretations,Likely benign,5,3,1.5,5,0,0,7.76,16.9,1,4
136543,372017932,Conflicting interpretations,Uncertain significance,9,6,0.5,7,2,0,19.93333333333333,102.0,3,6
136545,587780862,Conflicting interpretations,Likely benign,3,1,1.5,1,2,0,10.966666666666667,24.9,1,2
136547,147448807,Conflicting interpretations,Likely benign,11,2,1.5,4,7,0,13.82727272727273,102.0,1,9
136549,587780863,Conflicting interpretations,Likely benign,8,3,1.5,3,5,0,10.1125,24.9,3,6
136550,587780864,Conflicting interpretations,Likely benign,3,1,1.5,3,0,0,36.666666666666664,102.0,1,2
136551,142459158,Conflicting interpretations,Uncertain significance,14,7,0.5,11,2,0,15.12142857142857,83.4,6,9
136552,191373374,Conflicting interpretations,Likely benign,19,6,1.5,8,11,1,16.75263157894737,102.0,3,14
1367120,2154433378,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1367257,2154350949,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1367693,80357445,Conflicting interpretations,Likely benign,17,2,1.5,17,0,2,12.405882352941175,102.0,3,12
1373190,2154388675,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1375429,879255319,Conflicting interpretations,Likely benign,13,3,1.5,13,0,0,13.992307692307692,102.0,2,9
1375867,2154367305,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1376444,1057522167,Conflicting interpretations,Uncertain significance,1,1,0.5,1,0,0,4.0,4.0,0,1
1376445,748674194,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,14.790909090909093,102.0,2,8
1378482,864622618,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,4.142857142857143,7.6,0,4
1379235,2154264837,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1379372,2154329049,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1380496,80357217,Conflicting interpretations,Uncertain significance,12,2,0.5,12,0,0,9.208333333333334,25.5,3,6
1380800,2053871006,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1381948,2054059120,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1382179,1567796224,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
1382181,2154459839,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1382976,2154307903,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1386762,2154357673,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1387599,1567796937,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
1388173,2154062615,Conflicting interpretations,Pathogenic,3,3,1.5,3,0,0,5.3,7.9,0,2
1389897,2154437017,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1390651,1555587505,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
1392157,1234701709,Conflicting interpretations,Likely benign,7,3,1.5,7,0,0,19.114285714285717,102.0,1,4
1394257,587782864,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.228571428571428,102.0,1,4
1394854,756859863,Conflicting interpretations,Uncertain significance,10,3,0.5,10,0,0,16.35,102.0,3,7
1394899,2154266330,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1395723,2154401162,Conflicting interpretations,Likely benign,4,4,1.5,4,0,0,4.25,5.0,0,2
1395965,2154403344,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1396375,1555588115,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
1396909,2154434764,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1398452,2154342594,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
1398676,1567800325,Conflicting interpretations,Likely benign,5,4,1.5,4,1,0,4.7,8.0,0,3
1403802,2154315177,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1404686,587782241,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,17.05,102.0,1,5
1405927,2154486087,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1407672,1367761716,Conflicting interpretations,Uncertain significance,6,3,0.5,6,0,0,6.916666666666667,17.9,1,3
140844,587781315,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,14.930000000000001,102.0,1,8
1409056,80357419,Conflicting interpretations,Likely benign,14,3,1.5,14,0,0,14.135714285714286,102.0,4,11
1409827,2154446383,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
141034,587781448,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,14.23,102.0,1,7
1410408,2154457435,Conflicting interpretations,Likely benign,4,4,1.5,4,0,0,9.225,24.9,1,2
1410648,2154455068,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
141071,587781472,Conflicting interpretations,Uncertain significance,14,2,0.5,12,1,0,17.128571428571426,102.0,2,12
141076,587781477,Conflicting interpretations,Uncertain significance,9,5,0.5,9,0,1,12.988888888888889,83.4,1,7
141093,373655067,Conflicting interpretations,Likely benign,30,8,1.5,27,3,0,19.17666666666667,102.0,11,24
141097,587781492,Conflicting interpretations,Benign,11,4,2.5,11,0,0,19.472727272727273,102.0,3,8
141103,587781496,Conflicting interpretations,Benign,10,4,2.5,10,0,1,14.670000000000002,102.0,1,7
1411198,749415463,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
141194,587781565,Conflicting interpretations,Likely benign,5,1,1.5,4,1,0,23.360000000000003,83.4,2,4
141223,587781588,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,17.0875,102.0,1,5
141262,587781613,Conflicting interpretations,Likely benign,8,1,1.5,8,0,1,22.575,102.0,2,7
1412685,2154356683,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
141301,587781641,Conflicting interpretations,Uncertain significance,8,2,0.5,8,0,0,23.4125,102.0,4,6
141333,8176219,Conflicting interpretations,Benign,13,2,2.5,13,0,0,16.138461538461538,102.0,4,10
141357,587781684,Conflicting interpretations,Likely benign,13,2,1.5,4,9,1,13.961538461538462,102.0,3,9
141392,587781715,Conflicting interpretations,Likely benign,9,2,1.5,9,0,1,15.58888888888889,102.0,1,6
141428,587781737,Conflicting interpretations,Likely benign,10,2,1.5,9,0,0,15.91,102.0,2,6
141458,587781761,Conflicting interpretations,Uncertain significance,19,2,0.5,14,4,0,15.06842105263158,102.0,6,14
141462,587781765,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,18.1875,102.0,2,5
141466,587781769,Conflicting interpretations,Uncertain significance,8,2,0.5,8,0,0,17.9,102.0,2,5
141467,587781770,Conflicting interpretations,Uncertain significance,15,6,0.5,13,2,0,18.14,102.0,3,10
141468,587781771,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,27.070000000000004,107.5,3,8
141481,587781781,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,19.536363636363635,102.0,3,7
141540,80357160,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,15.1,102.0,2,7
141549,587781833,Conflicting interpretations,Likely benign,13,2,1.5,13,0,0,18.446153846153845,102.0,3,10
141656,587781914,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,18.1,102.0,2,6
141658,587781916,Conflicting interpretations,Likely benign,6,4,1.5,3,3,0,18.066666666666666,83.4,1,4
141741,41286294,Conflicting interpretations,Likely benign,25,3,1.5,24,0,2,12.564,102.0,6,19
141786,145903082,Conflicting interpretations,Uncertain significance,10,3,0.5,10,0,0,4.48,7.6,0,5
141796,587782019,Conflicting interpretations,Likely benign,14,4,1.5,12,2,1,13.62142857142857,83.4,4,12
141804,587782026,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,13.0,83.4,1,4
141806,587782027,Conflicting interpretations,Likely benign,11,2,1.5,9,2,0,13.654545454545454,102.0,1,7
1418291,562370358,Conflicting interpretations,Likely benign,6,3,1.5,6,0,0,20.933333333333334,102.0,1,3
141938,587782123,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,18.69,102.0,4,8
142002,145758886,Conflicting interpretations,Likely benign,13,2,1.5,10,3,0,21.353846153846156,102.0,5,10
142004,587782173,Conflicting interpretations,Likely pathogenic,17,6,0.5,16,1,0,14.2,83.4,5,15
142028,587782188,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,19.977777777777778,102.0,3,6
142109,587782241,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,17.05,102.0,1,5
142258,28897685,Conflicting interpretations,Likely benign,10,3,1.5,10,0,0,18.79,134.4,2,6
142297,199916228,Conflicting interpretations,Likely benign,5,2,1.5,3,2,1,6.959999999999999,14.9,1,4
142301,145466894,Conflicting interpretations,Likely benign,21,6,1.5,21,0,0,16.152380952380955,102.0,7,14
142303,587782370,Conflicting interpretations,Likely benign,8,3,1.5,8,0,0,17.3375,102.0,1,5
142312,70953661,Conflicting interpretations,Likely benign,24,4,1.5,22,2,0,19.883333333333336,107.5,7,18
142331,587782390,Conflicting interpretations,Likely benign,6,1,1.5,6,0,0,21.933333333333334,102.0,1,5
142395,587782432,Conflicting interpretations,Likely benign,12,2,1.5,10,2,0,24.01666666666667,102.0,5,9
142424,587782456,Conflicting interpretations,Uncertain significance,14,3,0.5,13,1,0,18.364285714285717,102.0,3,10
142428,587782458,Conflicting interpretations,Likely benign,17,1,1.5,3,14,1,11.270588235294117,102.0,2,12
142622,587782595,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,16.833333333333332,102.0,2,6
142628,80357196,Conflicting interpretations,Likely benign,18,2,1.5,17,1,0,14.994444444444447,102.0,5,13
142639,587782606,Conflicting interpretations,Uncertain significance,12,2,0.5,3,9,1,12.658333333333333,102.0,1,7
142642,587782608,Conflicting interpretations,Likely benign,11,5,1.5,5,6,1,15.836363636363638,102.0,2,10
142655,80357189,Conflicting interpretations,Likely benign,20,2,1.5,20,0,0,20.155,107.5,4,13
1426644,1324340897,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,21.014285714285712,102.0,2,5
1426807,2154479720,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
142775,56321129,Conflicting interpretations,Likely benign,29,2,1.5,29,0,1,11.424137931034481,102.0,7,18
142790,386833394,Conflicting interpretations,Uncertain significance,8,2,0.5,8,0,0,18.1875,102.0,2,5
142793,587782721,Conflicting interpretations,Likely benign,10,3,1.5,10,0,0,15.419999999999998,102.0,2,7
142819,587782743,Conflicting interpretations,Likely benign,6,1,1.5,6,0,0,25.650000000000002,102.0,2,4
142830,587782752,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,22.485714285714288,102.0,2,6
142834,531210457,Conflicting interpretations,Likely benign,16,5,1.5,14,2,0,17.69375,102.0,3,12
142855,587782770,Conflicting interpretations,Likely benign,22,3,1.5,5,16,0,15.986363636363636,102.0,7,18
142867,147519994,Conflicting interpretations,Likely benign,16,3,1.5,16,0,0,14.15625,102.0,4,12
142873,587782784,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.599999999999998,102.0,1,4
1428761,2154413792,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
142950,587782843,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,17.21,102.0,3,6
142978,587782864,Conflicting interpretations,Uncertain significance,7,2,0.5,7,0,0,18.228571428571428,102.0,1,4
142985,587782870,Conflicting interpretations,Uncertain significance,14,2,0.5,14,0,0,14.75,102.0,4,11
143005,587782887,Conflicting interpretations,Likely benign,11,2,1.5,8,3,0,20.009090909090908,102.0,2,8
1431803,2154373420,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1432111,1288796003,Conflicting interpretations,Likely benign,7,3,1.5,7,0,0,19.199999999999996,102.0,1,4
1434447,2154316944,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.666666666666667,6.0,0,2
1442869,2154490731,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
1443073,769380445,Conflicting interpretations,Likely benign,13,4,1.5,13,0,0,22.5,107.5,3,10
1444399,863224419,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1446321,876659731,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,21.585714285714285,102.0,2,4
1447898,80357141,Conflicting interpretations,Uncertain significance,5,2,0.5,5,0,0,24.32,102.0,1,3
1448523,1060504585,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
1455990,2152796748,Conflicting interpretations,Pathogenic,7,7,1.5,6,0,0,14.599999999999998,53.8,3,7
1456613,2154403814,Conflicting interpretations,Likely pathogenic,3,3,0.5,3,0,0,6.6000000000000005,7.9,0,2
1461860,62625300,Conflicting interpretations,Likely benign,18,2,1.5,18,0,0,12.711111111111112,102.0,3,11
1462472,781212379,Conflicting interpretations,Likely benign,7,3,1.5,7,0,0,20.5,102.0,2,4
1463398,775463394,Conflicting interpretations,Uncertain significance,8,5,0.5,8,0,0,29.55,102.0,3,7
1464104,2154359101,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1464112,876660808,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1464395,1567793358,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1464620,771837028,Conflicting interpretations,Likely benign,6,3,1.5,6,0,0,20.933333333333334,102.0,1,3
1466282,2154268924,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1466448,2154417111,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1468069,780869838,Conflicting interpretations,Uncertain significance,7,2,0.5,7,0,0,18.228571428571428,102.0,1,5
1468825,2154315177,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1470480,2053838870,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1471719,778668550,Conflicting interpretations,Likely benign,7,3,1.5,7,0,0,18.8,102.0,1,4
1472400,2154296539,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1473180,2154363860,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1473792,372400428,Conflicting interpretations,Likely benign,7,3,1.5,7,0,0,3.8285714285714287,4.8,0,3
1475929,2154326025,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1477650,1567797243,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1477696,2053510326,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1478400,80357497,Conflicting interpretations,Likely benign,13,3,1.5,13,0,0,12.392307692307693,102.0,1,9
1479206,80357449,Conflicting interpretations,Likely benign,10,3,1.5,10,0,0,16.25,102.0,2,7
1479230,2053994698,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
1479741,2154489161,Conflicting interpretations,Likely benign,4,4,1.5,4,0,0,14.325,44.3,1,3
1481945,2154396157,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1482193,2154472427,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1484187,80356893,Conflicting interpretations,Uncertain significance,30,3,0.5,30,0,1,10.32,102.0,4,18
1485049,2154337710,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1489883,2154431398,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1491586,2053947222,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1492029,779748579,Conflicting interpretations,Likely benign,6,3,1.5,6,0,0,20.933333333333334,102.0,1,3
1492634,2154459839,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
1492698,2154335204,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1494999,2154338105,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
1495865,2154426325,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1497130,2154433518,Conflicting interpretations,Likely benign,4,4,1.5,4,0,0,4.875,7.5,0,2
1497408,2154478875,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1497834,2054014720,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1498293,80357224,Conflicting interpretations,Uncertain significance,11,2,0.5,11,0,0,16.30909090909091,102.0,2,8
1499398,2154294699,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1500242,2052400387,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,10.6,17.2,1,2
1501635,759655692,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,15.166666666666666,102.0,1,7
1501760,2154308012,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1504250,2154343607,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1504294,778668550,Conflicting interpretations,Likely benign,7,3,1.5,7,0,0,18.8,102.0,1,4
1506012,2154281717,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1508867,2154292175,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
1509039,2053579677,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
1510278,2154286843,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1510721,587781641,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,21.255555555555556,102.0,4,6
1511200,2054049254,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1514318,2154450396,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1514451,1555588339,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1515824,2154396821,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1516076,2154382857,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1519305,2154289053,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
1519424,2054001685,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
1522093,867654871,Conflicting interpretations,Uncertain significance,7,3,0.5,7,0,0,25.628571428571426,102.0,2,4
1522766,1282963652,Conflicting interpretations,Likely benign,11,3,1.5,10,1,1,14.181818181818182,102.0,2,8
1522881,876658479,Conflicting interpretations,Likely benign,7,2,1.5,6,0,0,17.97142857142857,102.0,1,5
156182,587776478,Conflicting interpretations,Likely benign,14,2,1.5,13,1,1,14.235714285714284,102.0,3,10
156183,369394098,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,16.10909090909091,102.0,3,8
156185,587776481,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,17.8625,102.0,2,6
156186,587776482,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,15.933333333333334,102.0,1,6
156187,192655097,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.599999999999998,102.0,1,4
156188,587776484,Conflicting interpretations,Uncertain significance,8,2,0.5,8,0,0,19.3,102.0,3,6
156190,144853230,Conflicting interpretations,Likely benign,10,2,1.5,10,0,1,15.829999999999998,102.0,2,7
156191,587776487,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,20.166666666666668,102.0,3,7
156192,587776488,Conflicting interpretations,Likely benign,9,2,1.5,7,2,0,15.533333333333335,102.0,1,7
156194,80356827,Conflicting interpretations,Likely benign,16,2,1.5,16,0,0,32.7375,102.0,11,12
156486,587783039,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,18.472727272727273,102.0,2,9
156487,587783040,Conflicting interpretations,Likely benign,9,2,1.5,9,0,1,24.066666666666666,102.0,2,7
156488,587783041,Conflicting interpretations,Likely benign,6,1,1.5,6,0,0,22.916666666666668,102.0,2,5
1620652,2154279505,Conflicting interpretations,Uncertain significance,2,2,0.5,2,0,0,11.6,19.2,1,2
162502,138608489,Conflicting interpretations,Pathogenic,12,3,1.5,8,4,0,22.616666666666664,102.0,5,10
1644390,1451322222,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,3.3333333333333335,4.0,0,2
1652406,1323998441,Conflicting interpretations,Benign,6,1,2.5,6,0,0,23.066666666666666,102.0,2,5
1675671,80357255,Conflicting interpretations,Likely benign,10,1,1.5,10,0,0,18.03,102.0,3,8
